q1,q2,dq1,dq2,u1,u2
0.08303393396,0.003985477187,-0.01037128454,0.007005507038,15.29897454,-14.57160109
0.08293211583,0.004053019839,-0.009972002788,0.006432849266,14.08568681,-15.15032834
0.0828276107,0.004133508782,-0.01089693686,0.009562745526,12.89384381,-15.38689339
0.08272130772,0.004219589625,-0.01034670985,0.007603457206,12.11112733,-15.78220141
0.08262121483,0.004283878758,-0.009654459376,0.005202408866,12.11112733,-15.78220141
0.08251216619,0.00437630241,-0.01210851832,0.01313434746,12.57607453,-15.28744623
0.08239847548,0.004485322582,-0.01062367903,0.008650700126,13.02316957,-15.53839291
0.08229499142,0.004562519559,-0.01005570208,0.006736007101,12.19596703,-15.69927405
0.08219436685,0.004633846649,-0.0100461377,0.007450133638,13.94002101,-15.05634216
0.08209368833,0.004710561533,-0.01006718899,0.007820295162,12.97286103,-15.35492261
0.08199178799,0.004793413763,-0.01028921121,0.00867517428,12.60229229,-15.44128501
0.08189296077,0.004866050833,-0.009462220666,0.005811579607,11.82740309,-15.79010249
0.08179597458,0.004929239551,-0.009907174054,0.006743824413,11.19113633,-15.85098547
0.08169035712,0.00501285952,-0.01118092411,0.009878572109,10.19091236,-16.07691992
0.08157268486,0.005125717297,-0.01232063292,0.01259979151,10.19091236,-16.07691992
0.08144426569,0.00526379827,-0.01333245677,0.01493039849,10.19091236,-16.07691992
0.08132542338,0.005372649447,-0.01044219507,0.006850703425,14.63388548,-15.01786669
0.08122085877,0.005445226909,-0.01044631605,0.007581556656,13.58186087,-15.04500968
0.08111591191,0.005524164009,-0.01051902632,0.008127993272,12.69359007,-15.3131049
0.08101010167,0.005607117079,-0.01061916321,0.008389100417,11.87048556,-15.5646709
0.08089907614,0.005704655304,-0.01155460706,0.01102436501,11.18580909,-15.68716401
0.08078347405,0.005811715249,-0.01154406181,0.01032735963,10.52215883,-15.98885409
0.08067097958,0.005907211707,-0.01093797519,0.008717189236,12.60310611,-15.35660703
0.08056166008,0.005995552034,-0.01090316204,0.008877661697,12.43517681,-15.33735034
0.08045372084,0.006081845812,-0.01066407427,0.008315419224,12.26005424,-15.40129431
0.08034661032,0.006165891199,-0.01073420349,0.008420866864,11.53872498,-15.59021819
0.08023989241,0.006245805981,-0.01058707761,0.007497444401,10.80395733,-15.83819303
0.08013338843,0.006324066796,-0.01068870154,0.008074317403,12.26106969,-15.32085587
0.08002659831,0.006405827302,-0.01064630594,0.008203705541,12.26106969,-15.32085587
0.07992092979,0.00648653996,-0.01046597024,0.00787001882,12.18648036,-15.34484523
0.0798153596,0.006567790963,-0.01062340106,0.008304150829,11.48420053,-15.5245006
0.07970953424,0.006647547188,-0.01051923698,0.00758138325,10.78020492,-15.76714675
0.07960548233,0.006717799422,-0.01026901029,0.00640401582,10.78020492,-15.76714675
0.07950123706,0.006781850709,-0.01055133454,0.006326107078,9.458047357,-16.12777043
0.07939899773,0.006839802153,-0.00987696734,0.005193137017,13.70529846,-14.82276323
0.07930430744,0.006883899446,-0.009043240833,0.003560372108,13.70529846,-14.82276323
0.07920925835,0.006935318304,-0.009935437365,0.006623954675,11.8925682,-15.21911442
0.07910705803,0.007010067647,-0.01047612559,0.008237947969,11.18410722,-15.4721197
0.07900195624,0.007091351892,-0.01052086596,0.007950633831,10.49749305,-15.7337035
0.07889513821,0.007171619355,-0.01081604919,0.008028314185,9.535365796,-16.0072909
0.07878610761,0.007250365621,-0.01096375362,0.007647459047,9.535365796,-16.0072909
0.07868065578,0.007318512309,-0.01010961085,0.005919417806,13.46764119,-14.81052227
0.07858453218,0.007366918207,-0.009099319873,0.003702673597,13.46764119,-14.81052227
0.07848643097,0.007426256616,-0.01048633667,0.008056747639,11.05842653,-15.33201882
0.07838181944,0.007504008072,-0.01041328824,0.007427060515,10.3997935,-15.68439112
0.07827773456,0.007574608693,-0.01037944208,0.006624449106,9.736284294,-15.8819802
0.07817204573,0.007641977567,-0.01072904727,0.006767385672,9.102186151,-16.03329938
0.07805173484,0.00774531726,-0.01328333108,0.01375573783,8.578219629,-15.95875961
0.0779187089,0.00787643096,-0.01329806262,0.01240804176,8.145926209,-16.34978384
0.0777855634,0.007992975199,-0.01330451147,0.01083486015,7.680702851,-16.48684327
0.07764693406,0.008110457847,-0.01438230265,0.01255703429,7.333655218,-16.47119289
0.07751614421,0.008200839283,-0.01177119477,0.005494577814,13.77464377,-14.73203499
0.07739873821,0.008259370253,-0.01167906198,0.006106699026,12.86987394,-14.74528705
0.07728349146,0.008318259204,-0.01134277411,0.005579498208,12.08662454,-15.00693384
0.07717113524,0.008371780635,-0.01109987568,0.005032966696,11.38169032,-15.20807097
0.07705810463,0.00842835693,-0.01147262143,0.006176984798,10.74818121,-15.33150184
0.07693852762,0.008504123813,-0.01240422531,0.008858257609,10.17350736,-15.44210718
0.07681829419,0.008580401323,-0.01162089411,0.006330692292,10.7681987,-15.40805476
0.07669972654,0.008655615959,-0.01205928169,0.008599071034,12.58968804,-14.6667398
0.07658396475,0.008730313264,-0.0110748575,0.00627600976,12.50582857,-14.82451868
0.07647224057,0.008799370932,-0.01124067267,0.007437502393,12.03456822,-14.84091602
0.07636355188,0.008863393319,-0.01047718785,0.005302248087,11.33959177,-15.14755796
0.07626335502,0.008903375899,-0.009542220034,0.002628812937,11.33959177,-15.14755796
0.07616117912,0.008949950079,-0.0108585396,0.006578694029,10.03686968,-15.3203647
0.07605455782,0.00900685637,-0.01044177542,0.004732887107,9.517395164,-15.6530128
0.07594514858,0.009072146548,-0.01140453099,0.008210109954,11.38693152,-14.88040233
0.07582691797,0.009169699896,-0.01220894628,0.01119456933,11.38693152,-14.88040233
0.0757176835,0.009244802512,-0.009638035315,0.003819849799,12.36108866,-14.89823001
0.07561945435,0.00929122361,-0.009978347615,0.005368520671,11.44024509,-14.87883715
0.07551822866,0.009349950943,-0.01023840806,0.006287068615,10.6248621,-15.13697924
0.07541702015,0.009407790322,-0.009979922776,0.005210315666,9.896691024,-15.41270791
0.07531290552,0.009474800116,-0.01080945368,0.008084062286,10.84047109,-14.97448026
0.07520670949,0.009549448859,-0.01040917623,0.006782158434,10.32725574,-15.25476231
0.07510331377,0.009613506169,-0.01024602903,0.00595763924,9.696308415,-15.42037064
0.07500462335,0.009666623131,-0.009473851099,0.004598083264,12.68060742,-14.49214005
0.07491184759,0.009709972227,-0.009059445627,0.003996691623,11.82912646,-14.7168083
0.07482105336,0.009752429882,-0.009074188543,0.004412664442,11.04303319,-14.91292927
0.07473072716,0.009795439381,-0.008967224489,0.004114060099,10.33400097,-15.14158333
0.07464097164,0.009835599113,-0.008958806398,0.003841149767,9.695857333,-15.32407869
0.07455112875,0.009872254217,-0.008983718645,0.00341180319,9.116010451,-15.49399634
0.07446083301,0.009912829388,-0.009049709696,0.004615783518,12.27862977,-14.43978844
0.07437157499,0.009958201392,-0.008780563406,0.004385699529,11.49671266,-14.71473411
0.07428471466,0.01000054027,-0.008569838045,0.004011334781,10.77115756,-14.93071797
0.07419588053,0.01005165378,-0.009169072136,0.006121942972,10.50505059,-14.9185032
0.07410577022,0.01010723464,-0.008834007909,0.00493628916,9.850798634,-15.21557389
0.07401074666,0.01017750777,-0.01013636849,0.009011329262,9.83472628,-15.03613792
0.07391461967,0.0102490828,-0.009078115479,0.005274223769,9.308785364,-15.44082021
0.07382316095,0.01030102025,-0.009189003434,0.005041961332,8.75687851,-15.48495827
0.07373082638,0.01034876777,-0.0092526415,0.004436331011,8.263118153,-15.63602981
0.07363728964,0.01039119653,-0.009427048314,0.003971578007,7.78494323,-15.76471169
0.0735412947,0.01043021849,-0.009741895973,0.003747447433,7.316801056,-15.88607306
0.07344477049,0.01047084376,-0.009536778849,0.004287303606,12.45359812,-14.24382452
0.07335153321,0.01051093377,-0.009087945714,0.003652804364,11.59980122,-14.53124402
0.07325827232,0.01055749931,-0.009535824863,0.005567528213,10.87917815,-14.65687842
0.0731631507,0.01061414368,-0.009465255225,0.005685253224,10.57314268,-14.79542881
0.07306841376,0.01067153077,-0.009458529734,0.005717827865,9.932599797,-14.98305209
0.07297363256,0.01072819928,-0.009473732912,0.005543104275,9.318370802,-15.16648789
0.07287907078,0.01078060291,-0.009414652995,0.004867442673,8.736817033,-15.34900233
0.07278447126,0.01082698681,-0.009478894232,0.004333901801,8.174793335,-15.50391124
0.07268352564,0.0108851967,-0.0106743761,0.007203200055,7.66559085,-15.53599092
0.07257392357,0.01096078138,-0.01121499108,0.007827595201,7.333812418,-15.69648164
0.07246356224,0.01103518817,-0.01083493726,0.006980726585,10.4496432,-14.75769581
0.07235712628,0.01110068027,-0.01042990324,0.006044534502,10.40039139,-14.75975494
0.0722523716,0.01116297664,-0.01049400033,0.006329340777,9.767973295,-14.90078255
0.07214765002,0.01122455663,-0.01042449192,0.005907895553,9.151896657,-15.09933886
0.07204381552,0.01128004209,-0.01031613395,0.005111403516,8.59386202,-15.26872716
0.07194047535,0.01132825194,-0.01032326676,0.004447048226,8.0620915,-15.41278043
0.07183612966,0.01137167809,-0.01051451439,0.004146540538,7.555613524,-15.54062777
0.07172985028,0.01141106764,-0.01070865504,0.003636126959,7.066539846,-15.68082353
0.07162133379,0.01144522231,-0.01096000472,0.003093227125,6.584475962,-15.81202161
0.07151010029,0.01147352827,-0.01125004584,0.002459319403,6.104952156,-15.94308223
0.07139706606,0.01149202744,-0.01131870972,0.001125251686,6.104952156,-15.94308223
0.07128294366,0.0115141044,-0.01146797615,0.003168270929,12.69572014,-13.75654151
0.07116730649,0.01155479558,-0.01162420331,0.004853469147,11.86551098,-14.00436426
0.07105306629,0.01160102949,-0.01119410371,0.004293791594,11.06990735,-14.30424625
0.07094168383,0.0116445669,-0.01105092028,0.004311465527,10.31514983,-14.50032746
0.07083170905,0.01168676587,-0.01091281388,0.004028956146,9.618640348,-14.70702826
0.0707229665,0.01172512526,-0.01080393524,0.003543720792,8.965088141,-14.89716496
0.07061261721,0.01176586741,-0.01123096291,0.004496734867,8.342560557,-15.02414493
0.0704989895,0.01181301338,-0.01146039567,0.004827668102,8.342560557,-15.02414493
0.07038406614,0.01186032554,-0.01149104911,0.004533160781,8.342560557,-15.02414493
0.07026985268,0.01190149398,-0.01131892216,0.003600131284,8.342560557,-15.02414493
0.07015840588,0.01193003826,-0.01093713782,0.002005575528,8.342560557,-15.02414493
0.07005186321,0.01193920557,-0.01033583214,-0.0002838105466,8.342560557,-15.02414493
0.06994443296,0.01195631779,-0.01111305976,0.003586735343,12.00210399,-13.66089424
0.06983402247,0.01199509067,-0.01093699897,0.004061264866,11.26701305,-13.97882027
0.0697261778,0.0120344775,-0.01060216332,0.003717708598,10.58848408,-14.19664259
0.06962127818,0.01207032265,-0.0103477524,0.003354081287,9.974727821,-14.36879661
0.06951594639,0.01211084574,-0.01068595832,0.004646485879,9.428947035,-14.46562308
0.06940512618,0.01217006645,-0.01144290539,0.00708684808,8.986688395,-14.54745911
0.06929501195,0.01222994363,-0.01055995645,0.004820949467,10.1408423,-14.32299683
0.06918933073,0.01228018683,-0.01054735903,0.005133870534,9.657954478,-14.37166434
0.06908456725,0.01232982116,-0.01037807433,0.004706412186,9.128680919,-14.54269545
0.06898051678,0.01237720698,-0.01040282765,0.004679877136,8.632690634,-14.66626183
0.06887641398,0.01242265122,-0.01038847374,0.00431956281,8.166114864,-14.80437031
0.0687721574,0.01246444232,-0.01043236649,0.00394652564,7.718180965,-14.92586646
0.06866727283,0.01250214106,-0.01051284668,0.003497951658,7.285106538,-15.04420988
0.06855912746,0.01254228905,-0.01108112551,0.004425910832,6.859751628,-15.11237583
0.06844647247,0.01259895709,-0.01141712347,0.006795640164,11.47171728,-13.60938209
0.06833749029,0.0126549782,-0.01036074485,0.004341735571,10.69271464,-13.99051573
0.06823498942,0.01269770885,-0.01011197557,0.004113847602,9.890137015,-14.15004466
0.06813297544,0.01274481676,-0.0102614291,0.005210847123,9.964577611,-14.06589439
0.06803013433,0.01279931707,-0.010279444,0.005600243827,9.333214676,-14.26839961
0.06792876792,0.01285074988,-0.00996971314,0.004610798283,8.614381408,-14.52034421
0.06782980442,0.01289339283,-0.009796438825,0.003836256194,8.116826103,-14.65123826
0.06772935758,0.01293759545,-0.01026142674,0.004907908749,7.663526534,-14.7149461
0.06762512112,0.01298980776,-0.01055511138,0.005441509647,7.663526534,-14.7149461
0.06751881156,0.01304464425,-0.01067721269,0.005436822471,7.663526534,-14.7149461
0.06741215766,0.01309668374,-0.01062503721,0.004885276177,7.663526534,-14.7149461
0.06730692449,0.01314038589,-0.0103934417,0.003769842391,7.663526534,-14.7149461
0.06720493834,0.01317000525,-0.009974753566,0.002064765076,7.663526534,-14.7149461
0.06710811314,0.01317950022,-0.009358644139,-0.0002648712472,7.663526534,-14.7149461
0.06701124568,0.01319285955,-0.00998099029,0.002827846118,10.71434609,-13.56738002
0.0669125757,0.01322151754,-0.009723563899,0.002807132592,10.08115406,-13.84610519
0.0668168225,0.01324756754,-0.009398553162,0.002310265286,9.511015959,-14.02033092
0.06672126015,0.01327729583,-0.009683496728,0.003538113577,8.99621505,-14.1061511
0.06662191575,0.01332125333,-0.01015446326,0.005155315556,8.533401146,-14.21988158
0.06652566005,0.01336094051,-0.009079509266,0.002718918766,10.43708632,-13.74142837
0.0664364116,0.01338684022,-0.00874413063,0.002375242266,9.81999053,-13.84844325
0.06634718012,0.01341900838,-0.009074195233,0.003967807311,9.376854401,-13.90666156
0.06625716487,0.01345903224,-0.008904931852,0.003957610629,9.356083729,-13.94918138
0.06616870189,0.0134985226,-0.008764015335,0.003863289077,8.963329836,-14.05874546
0.06608231392,0.01353385451,-0.008490930758,0.003130803767,8.489022082,-14.21186747
0.0659973887,0.01356489519,-0.008469116543,0.002998969365,8.032741821,-14.31896633
0.06590949027,0.01360638522,-0.009082610999,0.005209499374,8.655051335,-14.03358323
0.06582056449,0.01365264619,-0.008682879486,0.003980763706,8.236700551,-14.26094711
0.06573439639,0.01368951612,-0.008527597716,0.003321872504,7.759723416,-14.37609187
0.06565104553,0.01371913795,-0.008120533239,0.002529667859,9.171307564,-13.92537917
0.06556963222,0.01374665433,-0.008137506992,0.00289435399,8.719909865,-14.01304016
0.06548862787,0.01377502632,-0.008039745829,0.002704874847,8.307738129,-14.14432251
0.06540842217,0.01380122644,-0.007977409435,0.002459777056,7.930875985,-14.24845042
0.06532831144,0.01382589869,-0.00801991702,0.00239735844,7.587214658,-14.3343574
0.06524784338,0.01384904127,-0.008048526407,0.002153351718,7.279611149,-14.42066131
0.0651670414,0.01386925872,-0.008085996524,0.0018103761,6.992636164,-14.49749994
0.06508631995,0.01389048757,-0.00803298848,0.002352947591,9.469627488,-13.68109551
0.06500550273,0.01391798929,-0.008105783577,0.003067266748,8.960200385,-13.81871547
0.06492393485,0.01395179505,-0.008183901012,0.003616703386,8.555820738,-13.93523739
0.06484198728,0.01398915703,-0.008182796532,0.003782624879,8.26232402,-14.02480941
0.06476042944,0.01402600477,-0.008106650555,0.003517614265,7.839566459,-14.15638741
0.06467953052,0.01405960823,-0.008050412241,0.003133219436,7.431592457,-14.27311848
0.06459910657,0.01408876117,-0.00801080113,0.002625689596,7.038776389,-14.38490703
0.06451769432,0.0141164095,-0.008245843404,0.002825600278,6.65138897,-14.46755609
0.06443413873,0.0141445291,-0.008438948682,0.002719477043,6.269680488,-14.58097837
0.06434864119,0.01417075027,-0.008633231202,0.002443332589,5.882730379,-14.69105731
0.0642596139,0.01420828435,-0.009144448915,0.004971831154,9.652975194,-13.40920253
0.06417124417,0.01425110224,-0.008511713127,0.003530449911,8.999895555,-13.72644201
0.06408837896,0.01428187675,-0.008040400753,0.002554745361,8.868331307,-13.7372275
0.06400871308,0.01430655264,-0.007869250318,0.002304661469,8.345941761,-13.86118503
0.06393036762,0.01432889386,-0.007775892498,0.002087586358,7.869563517,-13.99333187
0.06385289853,0.01434823727,-0.007693627144,0.001704846851,7.426557434,-14.12146927
0.06377464245,0.01436795865,-0.007931878156,0.00215923106,7.00405933,-14.21043873
0.06369452167,0.01438966179,-0.008066504665,0.002102130178,6.608385914,-14.33476373
0.06361321547,0.01440940637,-0.008168319719,0.001766067966,6.223541334,-14.44780902
0.06353087399,0.01442499175,-0.008272458255,0.001266744993,5.845262016,-14.55441731
0.06344743471,0.01443517305,-0.008386515937,0.0006801896301,5.577184491,-14.62338933
0.06336263507,0.01443961705,-0.008542935169,0.0001137450246,5.316698361,-14.68553147
0.0632761731,0.01443815447,-0.008717232316,-0.0005067198262,5.066464949,-14.74582386
0.06318789812,0.01443018156,-0.008903615234,-0.001194505969,4.828283745,-14.80163131
0.06308680173,0.01445007691,-0.01127824058,0.005057365624,4.632930547,-14.61572283
0.06296286835,0.01452958669,-0.01346040405,0.01070420163,4.632930547,-14.61572283
0.06281799116,0.01466282672,-0.01546742368,0.01580801776,4.632930547,-14.61572283
0.06265386559,0.01484458864,-0.01731387792,0.02042142944,4.632930547,-14.61572283
0.06247203348,0.01507020036,-0.01901207997,0.02458925588,4.632930547,-14.61572283
0.0622739231,0.01533540485,-0.02057249059,0.02834988072,4.632930547,-14.61572283
0.06206086656,0.01563629948,-0.02200392766,0.03173596533,4.632930547,-14.61572283
0.06187594278,0.01583359102,-0.01502062992,0.007869623583,4.044459412,-15.67129991
0.06172446357,0.01590847127,-0.01523205437,0.006986425717,3.756590464,-14.99101593
0.06157056605,0.01597546808,-0.01550172485,0.006282278546,3.702653488,-14.97578627
0.06141494547,0.0160322458,-0.01557580177,0.00493782357,3.640362503,-14.98824141
0.06125846591,0.01607590371,-0.01567070441,0.003646188382,3.57663289,-14.97685625
0.06110013659,0.01610947471,-0.0159426295,0.002907781774,3.512683011,-14.94750709
0.06095034548,0.01612224222,-0.0139687578,-0.000510776185,13.08680718,-12.01972563
0.06081073814,0.01612881325,-0.01390289401,0.001664568099,11.93651724,-12.1640452
0.06067271075,0.01615248518,-0.01365690847,0.002921615649,11.19035573,-12.39646591
0.06054052726,0.01617731887,-0.01273924746,0.00191047268,10.92654257,-12.52453273
0.06041432291,0.01620036559,-0.01246045015,0.002565084417,10.08524002,-12.70577584
0.06029077338,0.01622881959,-0.01221048674,0.002998581055,9.395472765,-12.90242906
0.06017091856,0.0162578354,-0.01172407909,0.002684735746,9.395472765,-12.90242906
0.06005785964,0.01627944427,-0.01085362294,0.001523417108,10.18928789,-12.65918198
0.05995231093,0.01629165029,-0.01022110822,0.0008041159282,9.486462584,-12.84081465
0.05985160479,0.01629994669,-0.009885272632,0.0007432337694,8.844876775,-12.99690805
0.05975274876,0.01631113255,-0.009851901295,0.001384979651,8.258279479,-13.13512731
0.05965449843,0.0163266455,-0.009765306856,0.001612511852,7.724029155,-13.29412166
0.05955730732,0.01634268097,-0.009640722979,0.00149197274,7.226042064,-13.44015676
0.05946132193,0.01635657461,-0.009524139771,0.001184570933,6.757186437,-13.57203234
0.05936627893,0.01636712182,-0.009451751702,0.0008214493971,6.320718433,-13.68945885
0.05927185192,0.01637343577,-0.009400353349,0.0003362160442,5.902219856,-13.80315811
0.05917556005,0.01638159629,-0.009823673094,0.001187704963,5.488885867,-13.86745732
0.05908043539,0.01639063598,-0.00916926299,0.0005162719092,9.578318857,-12.62220318
0.0589905352,0.01639546949,-0.008779401805,0.0003492140104,8.831079004,-12.81824167
0.05890403316,0.01639864382,-0.008490418401,0.0001873404935,8.140582501,-13.01347923
0.05882051952,0.01639865373,-0.008182250284,-0.0002816674148,7.605985532,-13.17075207
0.05873926658,0.01639548352,-0.008038232542,-0.0004485421044,7.116416008,-13.29436989
0.05865787852,0.01639465052,-0.008209144906,0.0001857416539,6.658958721,-13.39192773
0.05857417351,0.01640547995,-0.008502781583,0.001886707501,8.071328177,-12.89891625
0.05849121247,0.01642237115,-0.008063832084,0.001407387782,8.41867464,-12.84430889
0.05841167272,0.01643639404,-0.007818345798,0.001313783308,7.903955736,-12.97540662
0.05833429499,0.01644934221,-0.007631832684,0.001194335097,7.432756673,-13.10673717
0.05825884404,0.01646001465,-0.007433243349,0.0008599027999,7.044725066,-13.21857891
0.05818408428,0.01647067281,-0.007493216847,0.001190703206,6.681441772,-13.29421076
0.05810910429,0.01648266805,-0.007477659798,0.00112883383,6.348872201,-13.39484935
0.05803433111,0.01649316954,-0.007451661983,0.0008916310954,6.034132112,-13.48284947
0.05795927389,0.01650236422,-0.007533855543,0.0008657243181,5.731987544,-13.55415649
0.05788348819,0.0165103476,-0.007596898034,0.0006481302645,5.442244615,-13.63444812
0.05780706845,0.01651552681,-0.007659895613,0.0003026198998,5.157927423,-13.71056934
0.05772994105,0.01651686255,-0.007737408969,-0.0001236907687,4.874896259,-13.78419225
0.05765001912,0.01651976291,-0.008217353482,0.0006111435425,4.584898829,-13.81900558
0.05756969235,0.01652526304,-0.007820275786,0.000399094525,8.532950387,-12.60207012
0.05749260462,0.01652973431,-0.007570304604,0.0004081400699,7.986967002,-12.74755077
0.05741787224,0.01653362041,-0.007349928131,0.0002847188615,7.491719559,-12.88927901
0.05734405279,0.01653933883,-0.007387914313,0.0007756392518,7.023067273,-12.99885648
0.05726818805,0.01655431589,-0.007759343404,0.002138117072,6.58770541,-13.09024219
0.05719404471,0.01656846874,-0.007048096372,0.0006219884123,7.838407116,-12.77894232
0.05712443113,0.01657457897,-0.00685068144,0.0005230558154,7.33274343,-12.87513088
0.05705496985,0.0165847405,-0.007017708599,0.001432857789,6.978506027,-12.93771847
0.05698637633,0.01659610641,-0.006679142981,0.0007698362526,7.071758676,-12.94539243
0.05691858348,0.01660867404,-0.006856603349,0.001670714241,6.862488005,-12.94552796
0.05685097422,0.01662325548,-0.006644123153,0.001178062849,6.548439459,-13.07489685
0.05678443036,0.0166356101,-0.006642657509,0.00122313483,6.239208985,-13.14002799
0.05671685161,0.01665120555,-0.006850747761,0.001825472837,5.981248185,-13.18860845
0.05664825685,0.01666881549,-0.006846488834,0.001628694025,5.718229168,-13.2830111
0.0565797535,0.01668371928,-0.006832014967,0.001283102552,5.458308307,-13.35513731
0.05651317281,0.01669424698,-0.006462838217,0.0007531874208,7.468642555,-12.7209651
0.0564488463,0.01670313862,-0.006380796477,0.0009554464628,7.054545653,-12.81233772
0.05638554701,0.0167125287,-0.006257971105,0.0008550868167,6.678585704,-12.92582636
0.05632317742,0.01672105068,-0.006194891746,0.0007823035739,6.318715337,-13.02375175
0.0562612871,0.0167303372,-0.006162366556,0.001008317995,6.732765522,-12.87190146
0.05619962702,0.01674145487,-0.006149237585,0.00115015688,6.410520634,-12.96214053
0.05613820262,0.01675296882,-0.006115457781,0.001088633125,6.107964654,-13.05031538
0.05607711018,0.01676322882,-0.006082721666,0.0008993031037,5.818082246,-13.13209692
0.05601623899,0.01677129718,-0.006070805838,0.0006492848218,5.536262493,-13.20903244
0.05595597863,0.01677817204,-0.005960787561,0.0006599129291,6.745623308,-12.81084305
0.05589698157,0.01678388794,-0.005818475218,0.0004188663703,6.421083099,-12.90726123
0.05583934211,0.01678670728,-0.005689181213,8.06E-05,6.11623212,-12.99256566
0.05578074206,0.01679349485,-0.00600988981,0.001210261778,6.155688921,-12.91975467
0.0557210707,0.01680412746,-0.005904903778,0.0008546846079,5.892815926,-13.03753797
0.05566153268,0.01681355927,-0.005982513393,0.0009680947908,5.63307701,-13.0907707
0.05560152606,0.01682258734,-0.00599853194,0.0007739185943,5.388841729,-13.164321
0.05553951448,0.01683505388,-0.006382513984,0.001652933203,5.148207908,-13.19169003
0.05547652389,0.01684931343,-0.006196058643,0.00113687275,6.060306286,-12.94029572
0.05541404652,0.01686220748,-0.00627877808,0.001376720264,5.818528379,-12.97831453
0.05535119436,0.01687536793,-0.006271192672,0.001191211673,5.518863838,-13.07276954
0.05528804549,0.0168873038,-0.006337554717,0.001130220703,5.267220885,-13.13422892
0.05522647823,0.01689529292,-0.005955935708,0.0004030403056,6.892010058,-12.63670011
0.0551670629,0.01690051462,-0.0059064975,0.0005750820594,6.526869901,-12.70813021
0.05510832216,0.01690611979,-0.005821434911,0.0004814174108,6.19549056,-12.8071531
0.05504993227,0.01691172684,-0.005836207817,0.0005754039243,5.903461854,-12.8792948
0.05499139769,0.01691763584,-0.00585037835,0.0005421481496,5.627344957,-12.95677623
0.05493379476,0.0169217841,-0.005650419697,0.0002239462012,6.470390609,-12.69074156
0.05487773161,0.01692350161,-0.005542293193,5.59E-05,6.154075323,-12.7717373
