time,theta1,theta2,theta1_dot,theta2_dot,estimated_theta1,estimated_theta2,estimated_theta1_dot,estimated_theta2_dot,observed_theta1,observed_theta2,control_inputs,delayed_inputs,diff_history,com_x,com_y,cop
0.4,-0.1596970514660616,1.5748792552833226,0.23840987368697528,5.0412134261769355,-0.29882360650273965,4.640454716885121,0.008090154865399768,4.963267835396707,-0.1596970514660616,1.5748792552833226,"[0, 0]","[np.int64(0), np.int64(0)]",0.3981069251530369,0.18479638825154415,0.697483517471534,1.4771727981252114
0.41000000000000003,-0.15703682920612216,1.6257279460654468,0.29372869581237965,5.128530560983066,-0.3255882612510032,4.713212296706415,-0.026338422293701313,5.021213393347537,-0.15703682920612216,1.6257279460654468,"[0, 0]","[np.int64(0), np.int64(0)]",0.4507655250185018,0.1862094612716817,0.6826694277262361,1.5231004435074758
0.42,-0.1538222959786677,1.6774540094087946,0.34925168132846046,5.216629896974145,-0.3495271302352163,4.7672197959027685,-0.062478101314443535,5.0794384906488546,-0.1538222959786677,1.6774540094087946,"[0, 0]","[np.int64(0), np.int64(0)]",0.5030739773071282,0.18721583180088186,0.667693399144749,1.576927157058578
0.43,-0.15005212961326997,1.7300637498723628,0.40483215287599134,5.305205831740653,-0.3639929666533944,4.812261506040305,-0.08685957370853004,5.142034927673919,-0.15005212961326997,1.7300637498723628,"[0, 0]","[np.int64(0), np.int64(0)]",0.5548842824892612,0.1877797009291883,0.6525942638617733,1.6395749227826941
0.44,-0.14572654508292215,1.783560312404476,0.46030931721390467,5.393932226350201,-0.3782848561189608,4.870627920056383,-0.1412669061458658,5.194910237193739,-0.14572654508292215,1.783560312404476,"[0, 0]","[np.int64(0), np.int64(0)]",0.6060358622968268,0.18786603440569366,0.637415092645001,1.7121752964696932
0.45,-0.14084743408131484,1.8379434753355035,0.5155086189667212,5.482462130248844,-0.4260343674124871,4.929368828173871,-0.31347005714007636,5.209110303539333,-0.14084743408131484,1.8379434753355035,"[0, 0]","[np.int64(0), np.int64(0)]",0.656356053048036,0.18744109322012487,0.622203265320908,1.7961148392178365
0.46,-0.1354185000253132,1.8932094426908446,0.5702423130916944,5.570427906501863,-0.49265228065560357,4.876528896060967,-0.31718674100391553,5.278635824835021,-0.1354185000253132,1.8932094426908446,"[0, 0]","[np.int64(0), np.int64(0)]",0.7056608131170076,0.1864730092601119,0.6070104765001577,1.8930971277138517
0.47000000000000003,-0.12944538615573942,1.94935064000156,0.6243102841882787,5.657441789907507,-0.35833587838701514,4.8066916224280805,0.22990730433697593,5.527908592806696,-0.12944538615573942,1.94935064000156,"[0, 0]","[np.int64(0), np.int64(0)]",0.7537556703440181,0.18493239965762678,0.5918926657949476,2.0052283967547986
0.48,-0.12293579413396127,2.006355518071313,0.6775011386383878,5.743096903759851,-0.1019307034107938,5.226412697457301,0.049351388477578695,5.535478438688116,-0.12293579413396127,2.006355518071313,"[0, 0]","[np.int64(0), np.int64(0)]",0.8004369327723491,0.18279301106792628,0.576909862109038,2.1351380347686586
0.49,-0.11589959028001307,2.064208369347499,0.7295935928232689,5.826968749627874,0.28548623517829474,4.709818779960311,0.33372973135071293,5.699899208846308,-0.11589959028001307,2.064208369347499,"[0, 0]","[np.int64(0), np.int64(0)]",0.8454931831032819,0.1800323826630799,0.5621259324838395,2.286152280646511
0.5,-0.10834889637633349,2.1228891615934176,0.7803581775295951,5.9086171673716175,1.2509946733147799,4.077889302572723,-0.5556230650763752,5.480168243454656,-0.10834889637633349,2.1228891615934176,"[0, 0]","[np.int64(0), np.int64(0)]",0.8887070739059286,0.1766325141875762,0.5476082274657433,2.4625521275314344
0.51,-0.10029816177312112,2.1823733934074134,0.8295592755444118,5.987588738372927,1.217356098495106,3.2137374162235304,-0.6040417511328542,5.534847108357781,-0.10029816177312112,2.1823733934074134,"[0, 0]","[np.int64(0), np.int64(0)]",0.9298574373175329,0.17258052316528355,0.5334271170628679,2.6699698465059143
0.52,-0.09176421337426488,2.242631975707159,0.8769575070580613,6.063419571738115,-0.8832614709398765,4.968340316729221,-0.2699228315443557,5.6811927835829685,-0.09176421337426488,2.242631975707159,"[0, 0]","[np.int64(0), np.int64(0)]",0.9687217204323262,0.1678692734466511,0.5196554140925457,2.916023850553087
0.53,-0.08276627994400565,2.30363114248964,0.9223124770711184,6.135638368064946,-0.027037036993174057,4.921761538258195,0.7450099488018189,6.07923641359389,-0.08276627994400565,2.30363114248964,"[0, 0]","[np.int64(0), np.int64(0)]",1.005078757015124,0.16249795595446442,0.5063676850496134,3.211384056966314
0.54,-0.07332598702376547,2.365332392844188,0.9653859026534918,6.20376959309392,1.3291265451029688,4.765370941873088,-0.7322196051794272,5.654615749083728,-0.07332598702376547,2.365332392844188,"[0, 0]","[np.int64(0), np.int64(0)]",1.0387118896772574,0.15647260196751311,0.4936394524612574,3.5716606142911926
0.55,-0.06346731852689036,2.427692464118958,1.0059451492976186,6.267336504848148,1.12785782491488,2.7557351496297997,0.24499394059358792,6.034255869633398,-0.06346731852689036,2.427692464118958,"[0, 0]","[np.int64(0), np.int64(0)]",1.069412467824509,0.14980650984877347,0.4815462968842085,4.020978793405744
0.56,-0.05321654067843751,2.490663332974492,1.0437672311087136,6.325863645668012,0.2746608710367499,5.305457525216891,0.9728852683235658,6.300221047222664,-0.05321654067843751,2.490663332974492,"[0, 0]","[np.int64(0), np.int64(0)]",1.0969837717871511,0.14252056809887886,0.4701628710178897,4.599311350645884
0.5700000000000001,-0.04260208319493808,2.5541922362230327,1.0786433803751154,6.378878203567586,1.0726609232089335,5.448373801625816,0.8981824542383166,6.322146234150409,-0.04260208319493808,2.5541922362230327,"[0, 0]","[np.int64(0), np.int64(0)]",1.1212454635700535,0.1346434614000352,0.45956184253981563,5.379145041220795
0.58,-0.03165437111159175,2.6182216958403393,1.1103843883217352,6.425909307263155,1.145859099583232,5.316492133788578,0.9491637057654714,6.37733041310139,-0.03165437111159175,2.6182216958403393,"[0, 0]","[np.int64(0), np.int64(0)]",1.142038759433327,0.12621175247965996,0.44981278579623507,6.509001499262489
0.59,-0.02040559784024598,2.682689520524911,1.1388270980727515,6.466483735005929,1.3945581367173352,5.196820040544085,0.9188211299405111,6.399999897322573,-0.02040559784024598,2.682689520524911,"[0, 0]","[np.int64(0), np.int64(0)]",1.1592326959129975,0.11726984208118724,0.44098104482664907,8.352517809314222
0.6,-0.008889424731659101,2.7475287362685794,1.1638427652766625,6.500115471945613,1.897072590766891,4.732713174379503,0.8191008948607532,6.3968069456304875,-0.008889424731659101,2.7475287362685794,"[0, 0]","[np.int64(0), np.int64(0)]",1.1727321900083216,0.10786982371208999,0.433126590531348,12.10790223282351
0.61,0.0028594175661944554,2.8126673640616104,1.1853486355550569,6.526284607692119,2.7503597543034957,4.025764583881415,0.6580877673372925,6.367964739118406,0.0028594175661944554,2.8126673640616104,"[0, 0]","[np.int64(0), np.int64(0)]",1.1882080531212513,0.0980712722634728,0.42630289177456593,25.460699013733386
