theta1,theta2,theta1_dot,theta2_dot
0.6988974480077083,5.043814265592301,2.9965914686569306,-8.514966333419
0.729416561848544,4.955685567426212,3.105479088445955,-9.115290341802638
0.7609636037187706,4.861424724525125,3.2012977536088383,-9.740670961387185
0.7933799445015565,4.7608051605782915,3.278308421645392,-10.386081285330976
0.8264452732295875,4.653657275215579,3.3299462684670122,-11.045175081974605
0.8598706521705205,4.53988068414173,3.349120555278779,-11.710506977858781
0.8932958373111874,4.419453381014246,3.3287832055128925,-12.373924162591038
0.9262940490992212,4.2924363517171535,3.262869187125754,-13.02706531183294
0.9583885168637883,4.158973346777013,3.147732997077543,-13.661788549708533
0.9890864277154374,4.019288032421768,2.984213176644111,-14.270200493851
1.017937005082115,3.873684723335935,2.780389156209155,-14.843831984252397
1.0446198276626057,3.7225633550930444,2.5547785252463817,-15.37158326837796
1.0690631793686842,3.566460524346233,2.338839839021641,-15.836717094934798
1.0915732849311224,3.4061184105145528,2.1760455770269993,-16.214773118110365
1.1129207344831409,3.2425549873997093,2.11367281175986,-16.47603392381152
1.1343015323895775,3.077075215228415,2.186398968451165,-16.594781038474327
1.1571216437708305,2.9111721196984024,2.39946694208321,-16.560588139301053
1.1826675848693522,2.7463477492294106,2.7245774117594306,-16.38159947896369
1.211822657320946,2.58395944972707,3.112390060273417,-16.076796977411046
1.244950452255164,2.4251655473739238,3.5111566262705787,-15.665620636266818
1.2819430509999745,2.270950605882787,3.8797334373052754,-15.163159304512481
1.322355473468614,2.1221670226817695,4.192010976834611,-14.581212957584098
1.365553342303655,1.9795526743864775,4.43577504102255,-13.931371320570744
1.410836207576725,1.8437208205537639,4.609427260965448,-13.227183810456005
1.4575258796290025,1.7151369671288248,4.718463247841789,-12.484593205714072
1.5050216663693081,1.5940986085120583,4.772438008678829,-11.721040746677263
1.5528286381883125,1.4807274415361185,4.78261708997511,-10.953987382515935
1.6005658824472428,1.374976594913028,4.760315520529714,-10.199471529008742
1.6479612858881483,1.276650508395709,4.71584789254215,-9.471058492146188
1.694838400390626,1.1854328151550975,4.657974059106441,-8.779293192216109
1.7410997004625197,1.100917345443231,4.593710225132394,-8.131606623803787
1.7867092533196838,1.0226383062917754,4.528381159467833,-7.5325510053067255
1.8316766730746317,0.95009704571716,4.465809682619838,-6.984226020103282
1.876043323508638,0.8827840933220666,4.408566293486893,-6.486780787239423
1.9198710955167062,0.8201961535668102,4.358227896317297,-6.03891075259335
1.9632336870080058,0.7618483654221517,4.315616079217963,-5.6383019451787
2.006210100346685,0.7072824810205004,4.281000976224522,-5.282000960452956
2.048879987328254,0.6560717385015679,4.254266837971221,-4.966706434421939
2.0913204649260115,0.607823190780052,4.2350412273599725,-4.688987877370372
2.133604060199508,0.5621781657006156,4.222792555380435,-4.445442527823813
2.175797495699982,0.5188114173884445,4.216901592680905,-4.232802260559216
2.2179610830072867,0.47742940996178374,4.216712456459729,-4.04800201397323
2.260148544064154,0.4377680671275299,4.221567926358933,-3.8882197063637247
2.3024071244490303,0.39959023038338726,4.230833119233667,-3.7508958160955608
2.3447778988821733,0.3626829956518793,4.24391073349185,-3.633739056336195
2.387296197635346,0.3268550417183982,4.260250346418316,-3.534723047450893
2.429992104222797,0.2919340213177093,4.279353643721243,-3.452077636218031
2.4728909910443626,0.2577640543515119,4.30077698056927,-3.3842775284149913
2.516014071714658,0.2242033399470902,4.324132304602525,-3.3300301598955606
2.5593789576690655,0.19112188766681623,4.34908719579639,-3.2882641914800614
2.60300021312743,0.1583993563325688,4.375364577457631,-3.2581196356444977
2.6468899072873064,0.12592298018952325,4.402742510907125,-3.2389403739149962
2.691058166229961,0.0935855553616142,4.4310543902313375,-3.230269675394922
2.735513729854931,0.06128345385083182,4.4601897923673794,-3.23184925792436
2.78026452152132,0.028914626989061477,4.4900962037020555,-3.2436224288737794
2.8253182402048953,6.2795618618541855,4.520781831274073,-3.2657418923570796
2.8706829870653072,6.246749397586494,4.552319709953654,-3.2985829074937065
2.9163679405017504,6.213552451790453,4.58485333282225,-3.3427626248526816
2.962384096165249,6.179853446758789,4.618604056640596,-3.399166613500095
3.0087450910577105,6.145524465319829,4.653880563115667,-3.4689838170843346
3.055468133791168,6.1104240016705305,4.691090682648301,-3.5537514392955813
3.1025750662238907,6.07439320639352,4.730755898780992,-3.655411545048667
3.150093584799191,6.037251498373335,4.773528828951242,-3.7763814482124394
3.198058652493112,5.998791394383837,4.820213886786975,-3.9196401885885575
3.2465141333920604,5.958772383491336,4.8717911163156495,-4.088833484608943
3.2955146798927735,5.916913650361557,4.9294427544848425,-4.288399312916605
3.3451278944397678,5.872885433610147,4.994581269815175,-4.523715416026435
3.3954367686862432,5.826298800913043,5.068876190595644,-4.801268078785371
3.446542364886741,5.776693646515385,5.154274578569322,-5.128837636657512
3.498566634133939,5.723524794093761,5.253005913954084,-5.515689117396448
3.55165514320192,5.666146259363032,5.367555540059104,-5.972744275617978
3.605979275135409,5.603794055781317,5.500580449293949,-6.512691411061713
3.661737133647261,5.535568506454068,5.6547256245885125,-7.149958506430245
3.7191518592073,5.460417981727363,5.832277177336698,-7.900430369939294
3.778465291102682,5.377127460229435,6.034560565615076,-8.780731402951293
3.8399238448902073,5.284317422416749,6.260963469994429,-9.806830740317961
3.9037521797252017,5.180461270376619,6.507449803840968,-10.99168395877577
3.970109026958878,5.063932218262362,6.764471648382929,-12.341669745203356
4.039019299652894,4.9330920162539,7.014351032960784,-13.851825325020606
4.1102790658765915,4.786431218309083,7.228601103606141,-15.500475106141756
4.18333805692202,4.6227601036460975,7.366397270311595,-17.244831117286704
4.257181749656605,4.441428171596215,7.376509186437293,-19.020155626234065
4.330264435029497,4.242523387408764,7.2062401743881965,-20.74487936803156
4.4005848302229,4.026992421679909,6.821700570738939,-22.330544153179222
4.466035791055933,3.796670892108245,6.24246248211311,-23.687671164352064
4.525153774593927,3.554334860258307,5.583839490365726,-24.714128236516554
4.5781803542553625,3.303934879746969,5.065770767188406,-25.276640209501803
4.627701937737648,3.0507806861759557,4.908468751657574,-25.251696332552473
4.677699980333622,2.8008888555613676,5.145674308855275,-24.63733685787958
4.7313345026615625,2.5595538746075435,5.59676698381784,-23.567632507658807
4.789593991899223,2.330527555731445,6.039440633365314,-22.198102231959624
4.8516333107240985,2.1162131551510424,6.339187298869009,-20.64052052143851
4.915762430528764,1.9180715402768411,6.45674292407639,-18.975844957596294
4.980216645964602,1.7368166992826348,6.409808269998633,-17.27439044849926
5.0435456305656805,1.5724934161376811,6.2390856219182735,-15.599230909835114
5.104731730346851,1.424571071595214,5.988068232717381,-14.00150685179471
5.163163553559965,1.2920844197979924,5.693593652924891,-12.516669113495597
5.218551084919495,1.1737939766393815,5.382970605785279,-11.164368719890195
5.270831082431872,1.0683323832339362,5.074478190847838,-9.951102914661913
5.320085358348416,0.9743176465461603,4.7791883884701205,-8.87393397487145
5.36647893931969,0.8904292346794983,4.50299310893084,-7.924050173044433
5.410217287988099,0.815451974809709,4.248342756961094,-7.089592867433668
5.451518803785413,0.7482959466730942,4.015557942470731,-6.35763563254402
5.490598387166827,0.6880003912489081,3.8037416971177183,-5.715430327618761
5.527658473391525,0.6337280535947956,3.611376433551176,-5.151105913848756
5.562884834512624,0.5847545233054627,3.4366944232082606,-4.653996940015649
5.596445268097705,0.5404555448372849,3.2778953300261597,-4.21474088683977
5.628489930484894,0.5002940851554424,3.133265156799503,-3.8252427666862903
5.65915252881375,0.46380813875675647,3.0012341445295743,-3.4785715471620096
5.688551894133962,0.4305997355745352,2.880398377904051,-3.168828219386893
5.716793657581598,0.4003253087769266,2.769520851251809,-2.891008571368088
5.743971876893704,0.37268740675215456,2.66752171970174,-2.6408729971866345
5.770170536797778,0.3474276458405574,2.573463557183006,-2.4148291263404995
5.79546489175656,0.3243207633625105,2.486534983247693,-2.209829254469119
5.819922644969245,0.30316962219500226,2.406034506561263,-2.0232824769133178
5.8436049710597615,0.2838010249828576,2.3313555224083533,-1.8529803893120844
5.866567396346306,0.26606220995742785,2.261972868668657,-1.6970347887636053
5.888860552977104,0.24981791667233122,2.19743104382104,-1.5538257149359844
5.910530823359277,0.23494792627015118,2.1373340296167407,-1.4219582505674215
5.931620890291197,0.22134499594089216,2.081336582867153,-1.3002266604833808
5.952170206670827,0.20891312051784802,2.029136830180606,-1.187584634570902
5.972215396953715,0.19756606556955222,1.980469995193985,-1.0831205849494914
5.99179060086892,0.18722612597997665,1.935103097220016,-0.9860371172314621
6.0109277683654945,0.1778230720467521,1.8928304758874919,-0.8956339448368582
6.029656913396123,0.16929325178233445,1.853470014109116,-0.8112936428161537
6.0480063329565805,0.16157882358666018,1.8168599493070143,-0.732469744767882
6.066002796781818,0.15462709796487592,1.7828561791266373,-0.6586767754302437
6.083671712236013,0.14838997065912943,1.7513299823942272,-0.5894818848833143
6.101037268206156,0.14282343259313776,1.7221660887025683,-0.5244978104693535
6.118122561198135,0.1378871445128383,1.695261040817097,-0.4633769417438437
6.134949706323213,0.1335440662456227,1.6705218032436322,-0.40580630394189254
6.1515399354358165,0.12976013217635415,1.6478645779883194,-0.35150330822174103
6.167913684326951,0.12650396591748092,1.6272137949713754,-0.30021214369445065
6.184090670579843,0.12374662828757454,1.6085012499176379,-0.2517007080907961
6.200089963445591,0.12146139365183907,1.5916653670076992,-0.20575799177198134
6.215930046888579,0.1196235504555572,1.5766505672804991,-0.16219184440720685
6.231628876777174,0.11821022242631649,1.563406726857135,-0.1208270656237981
6.247203933049114,0.11720020745699682,1.5518887116121338,-0.08150377077417809
6.262672267558193,0.11657383162829144,1.5420559770409101,-0.04407599105393025
6.278050548205419,0.11631281620281056,1.5338722238340605,-0.008410473865965135
0.010169792690890134,0.11640015573553475,1.5273051011312777,0.025614345184623438
0.025416635405692695,0.11682000570817706,1.522325950640097,0.0581092227535012
0.04062152014888301,0.11755757831663156,1.5189095858087052,0.08917486103329746
0.05579996258626723,0.11859904522836247,1.5170341010715769,0.1189025511226819
0.07096727503591732,0.11993144628632074,1.5166807068697086,0.1473747212382918
0.0861385968965689,0.12154260327275902,1.5178335867066863,0.17466540244581796
0.10132892374291388,0.12342103796433002,1.5204797729567399,0.2008406228952592
0.11655313526044693,0.12555589381261129,1.5246090385070132,0.22595874017617493
0.1318260221648568,0.12793686067466511,1.5302138016066043,0.2500707203121362
0.14716231222585724,0.13055410209893076,1.5372890415204672,0.2732203710484053
0.16257669549222536,0.13339818474479437,1.5458322227563623,0.2954445364187608
0.17808384879314848,0.13646000958141088,1.5558432257557115,0.31677325907710285
0.19369845957032988,0.1397307445743103,1.5673242820215854,0.33722991652172596
0.20943524907530625,0.1432017586283207,1.5802799117055202,0.3568313371025048
0.22530899494676845,0.14686455661347694,1.594716861695441,0.3755879015632431
0.24133455316310973,0.15071071535776015,1.6106440422454085,0.3935036358138289
0.2575268793457532,0.1547318205474361,1.6280724601699461,0.41057630063093586
0.273901049368902,0.1589194045329549,1.6470151465971299,0.4267974840331527
0.29047227921113283,0.1632648850961785,1.6674870772414645,0.4421527021475825
0.30725594396370126,0.16775950529325404,1.6895050831261098,0.4566215144604339
0.3242675958895999,0.172394274546695,1.7130877496608614,0.4701776594033903
0.34152298140641585,0.17715991121989993,1.7382553019743272,0.482789216249206
0.3590380568450708,0.18204678696694002,1.7650294744131105,0.494418799251942
0.37682900281584675,0.18704487320927943,1.7934333621647678,0.5050237898470139
0.394912236993038,0.19214369014821514,1.8234912530420424,0.5145566125013864
0.41330442511052745,0.19733225877608496,1.8552284375902934,0.5229650594531902
0.43202248994303377,0.2025990563993289,1.888670995854445,0.5301926690828208
0.45108361803223873,0.2079319762307487,1.9238455593715567,0.5361791619969635
0.47050526390406133,0.21331829164508925,1.9607790472443138,0.5408609380696547
0.49030515151360016,0.21874462571955225,1.9994983755016673,0.5441716366623003
0.5105012726483419,0.22419692669718114,2.0400301393657023,0.5460427610358939
0.531111882018738,0.22966045001439006,2.082400268516211,0.5464043665796502
0.5521554887687591,0.2351197475225078,2.126633655971179,0.5451858109258746
0.5736508441480456,0.24055866450553517,2.172753761774165,0.5423165623258306
0.5956169251022014,0.2459603450511279,2.2207821932868783,0.5377270608604686
0.6180729135588818,0.2513072462682763,2.2707382645125946,0.5313496251980894
0.6410381712147419,0.25658116176291257,2.3226385375059118,0.5231193957427362
0.6645322096619528,0.2617632546819792,2.376496349537096,0.5129753032049333
0.6885746557325874,0.26683410051823714,2.4323213302533997,0.5008610499390913
0.7131852119842269,0.27177373973389113,2.4901189135931894,0.4867260899018248
0.7383836122999335,0.2765617401132968,2.549889849639692,0.47052659186521895
0.764189572629332,0.2811772685966387,2.6116297219293956,0.45222636963801877
0.7906227369538443,0.2855991721812421,2.675328475938194,0.43179776256775
0.8177026186168398,0.2898060673093773,2.740969964542732,0.4092224495685703
0.8454485372172138,0.29377643699574224,2.808531516186729,0.38449218037885086
0.8738795513212733,0.29748873478924837,2.877983531269873,0.357609408716552
0.903014387301326,0.30092149451733313,2.9492891119242124,0.32858781346628796
0.932871364658713,0.3040534446316944,3.0224037298605877,0.29745269597456114
0.9634683182329599,0.30686362586663574,3.0972749363727634,0.26424124390194187
0.9948225177362384,0.30933151083910126,3.1738421179025575,0.22900265481505405
1.0269505850826757,0.311437124166167,3.252036299823307,0.19179811571072874
1.0598684100047462,0.31316116165349617,3.331780000322697,0.15270063784840346
1.0935910644639146,0.314485107118256,3.412987135492346,0.11179474951332684
1.1281327163700339,0.31539134545227543,3.4955629759935958,0.06917605252595492
1.1635065431242742,0.315863270604682,3.5794041549978366,0.024950651336355066
1.1997246454943744,0.315885387265642,3.6643987265229265,-0.020765533712926693
1.236797962319812,0.3154434051608523,3.7504262728272213,-0.06784755500398501
1.2747361865293536,0.3145243250159071,3.83735805919536,-0.11616231227900542
1.3135476829357433,0.3131165154156866,3.9250572342639285,-0.1655694960417231
1.3532394082534251,0.3112097799610705,4.013379073991315,-0.21592258164019418
1.3938168337665966,0.30879541430790175,4.102171267467603,-0.26706985568705277
1.4352838710578124,0.30586625285549507,4.191274242972852,-0.318855456778513
1.4776428011929341,0.3024167050286117,4.280521533004594,-0.371120413310844
1.5208942077473093,0.29844278126261764,4.369740177381271,-0.42370366251052877
1.5650369140512514,0.29394210895205203,4.458751163956735,-0.47644303652209136
1.6100679250304375,0.2889139387543517,4.5473699069183775,-0.5291762034524603
1.6559823740186592,0.28335914175019766,4.635406763053195,-0.5817415535604662
1.702773474926032,0.27728019804799886,4.7226675867180745,-0.6339790232078532
1.7504324801545161,0.2706811774815136,4.808954324510862,-0.685730851657285
1.7989486446633858,0.2635677130865879,4.894065650779051,-0.7368422682208438
1.8483091965987566,0.2559469680563957,4.977797645099972,-0.7871621095452759
1.8984993149119485,0.2478275968661316,5.059944512702984,-0.8365433688950041
1.9495021143996374,0.23921970123021413,5.140299348470402,-0.8848436811019683
2.001298638602725,0.23013478151060784,5.218654944647051,-0.9319257483496085
2.0538678609989205,0.22058568413710203,5.294804641714071,-0.9776577131202779
2.107186694914555,0.21058654553272807,5.368543221054065,-1.0219134854511087
2.1612300125627244,0.20015273296339453,5.4396678370729825,-1.0645730321187243
2.2159706735862335,0.1893007826535868,5.507978985376949,-1.1055226355283783
2.2713795634441554,0.17804833543266413,5.573281502463612,-1.1446551299505832
2.327425641929566,0.16641407010156306,5.6353855912161,-1.1818701223703445
2.3840760020430585,0.1544176346397963,5.6941078653256305,-1.217074204640058
2.441295939372292,0.14207957530921375,5.749272404660053,-1.2501811629104265
2.499049032042852,0.12942126365522316,5.800711812584678,-1.281112189509185
2.55729723121127,0.11646482135865657,5.848268265371062,-1.30979610159835
2.616000961968799,0.10323304285231366,5.891794543138837,-1.3361695701167053
2.67511923441641,0.0897493155850349,5.931155031299679,-1.3601773617490243
2.734609764559792,0.07603753779218234,5.966226681239626,-1.3817725959933271
2.794429104560443,0.0621220336135381,5.996899919007018,-1.400917018849906
2.8545327817678934,0.048027465386544385,6.0230794910805505,-1.4175812942491564
2.914875445851577,0.03377874293304395,6.0446852368784665,-1.4317453140781111
2.97541102325153,0.019400929649738656,6.0616527785290195,-1.4433985275572407
3.036092878077689,0.004919145205017366,6.073934119538054,-1.4525402907499896
3.096873978510465,6.2735437718158895,6.081498145336507,-1.4591802371402196
3.1577070676926815,6.25892912081112,6.084331020235316,-1.4633386704631843
3.218544838056631,6.244285166944558,6.082436477016852,-1.4650469812948135
3.2793401080012905,6.229636206620325,6.075835997204343,-1.4643480892597631
3.340045999824485,6.215006047456636,6.064568881923613,-1.4612969130777227
3.4006161178233483,6.200417885819834,6.048692215153059,-1.4559608709980778
3.4610047255036522,6.185894179190387,6.028280722996694,-1.448420414447392
3.52116692088374,6.171456513013725,6.003426534362759,-1.4387695979111557
3.5810588089408277,6.1571254616579685,5.974238850043163,-1.4271166881792616
3.640637670324747,6.142920443069132,5.940843528630575,-1.413584816104374
3.6998621255549584,6.128859566683123,5.903382598952983,-1.398312673969511
3.7586922940187826,6.114959474123353,5.862013709733516,-1.3814552614688196
3.817089947200099,6.1012351721831575,5.816909527991791,-1.363184683226212
3.875018655686077,6.0876998575630825,5.76825709830025,-1.3436910007834901
3.932443929622817,6.074364732803004,5.716257175416259,-1.3231831421773597
3.989333352417365,6.061238812815773,5.66112354306222,-1.301889872708976
4.045656707612046,6.048328721388849,5.603082331767466,-1.2800608314256539
4.1013860989866835,6.03563847696827,5.542371348773656,-1.2579676393348054
4.1564960640747115,6.023169266968534,5.479239433104515,-1.2359050876218294
4.210963681411042,6.010919209754204,5.413945849081964,-1.2141924173232868
4.264768671963857,5.998883103304081,5.346759731908268,-1.1931747061964932
4.3178934953413455,5.987052159384632,5.277959599502274,-1.1732243841094951
4.370323441510334,5.97541372181212,5.207832945649291,-1.1547429053305214
4.422046718920248,5.963950967057064,5.13667593076463,-1.1381626147953465
4.473054540096778,5.952642585022887,5.064793188237662,-1.1239488559369244
4.523341205959603,5.9414624372941445,4.992497766461573,-1.1126023801260625
4.572904190332319,5.930379189478236,4.9201112292934495,-1.10466213233714
4.621744226355516,5.919355913436255,4.847963940840039,-1.1007085044536125
4.669865396790736,5.908349654190693,4.776395564111389,-1.1013671667935294
4.71727523051858,5.897310955085772,4.70575580717912,-1.1073136100895626
4.763984807892626,5.886183333334758,4.636405454923535,-1.119278554414815
4.810008878014755,5.874902696391228,4.568717729092424,-1.1380544084922624
4.855365991447783,5.863396687600847,4.503080023962702,-1.1645029924872452
4.900078652375256,5.8515839472999165,4.439896068980864,-1.1995647696534109
4.944173494748092,5.8393732729022805,4.3795885727139625,-1.2442698667253553
4.987681487507539,5.826662658538123,4.322602403266728,-1.299751198912682
5.030638174515086,5.813338191469509,4.269408357462694,-1.3672600511510844
5.07308395530472,5.799272778823036,4.220507562163655,-1.4481844999992848
5.115064413123558,5.7843246742032095,4.176436532464526,-1.544071085211774
5.156630696820507,5.768335769600446,4.137772877600414,-1.6566501481902651
5.197839962787553,5.751129613912271,4.1051415878533035,-1.7878652326389064
5.238755882059237,5.732509115755295,4.079221741967445,-1.9399068692873949
5.2794492153833295,5.712253885730028,4.060753325867678,-2.1152509080385875
5.31999845491126,5.690117172998606,4.050543622293523,-2.3167012663064597
5.360490524108124,5.665822354664535,4.049472277336677,-2.5474364552989384
5.4010215160560024,5.639058946651831,4.058493616762663,-2.811058414873847
5.441697432349703,5.60947812556013,4.078633992992606,-3.11164087330051
5.482634857162763,5.576687788192367,4.110980786008167,-3.4537724323594086
5.523961459481891,5.540247237496845,4.156658022570215,-3.842586576120956
5.565816155183446,5.499661682066518,4.216781261380196,-4.283766473029087
5.608348672209191,5.454376886123971,4.292381269852739,-4.7835064403686145
5.651718138105206,5.403774526086163,4.384282029207009,-5.348404052861897
5.696090141564944,5.347169116726162,4.492913934376574,-5.98524730829163
5.741631504609158,5.283807776721344,4.618038445441912,-6.700651183611812
5.788501748176008,5.2128746019509835,4.7583577250443705,-7.500490366960145
5.836839976658021,5.133501952252221,4.910985678689246,-8.389076121827996
5.886745732615011,5.044791397177048,5.0707719207394435,-9.368045762854582
5.938252452284712,4.9458471421334,5.229507865539796,-10.434988293878742
5.991292778020754,4.835824040187671,5.375118120404753,-11.581935239229646
6.045656590607384,4.713990244791534,5.491064584604995,-12.794005315219845
6.100945759342034,4.579800762339563,5.556371930964465,-14.048669878682608
6.156534807156577,4.4329729251727725,5.546910990782542,-15.316188159548842
6.2115542648726825,4.273550123896843,5.438816277332613,-16.561521731945618
6.264923261637631,4.101940699241911,5.215097205828883,-17.747184212166612
0.03228320372955551,3.918931710484003,4.876424526636187,-18.834916339346446
0.07898707220425061,3.725706516364155,4.45588044259949,-19.782661099786853
0.12138543451660769,3.5239252264952095,4.032532733092156,-20.535375554979154
0.1600312533099001,3.315895463212594,3.7270688109073276,-21.01909734152956
0.19672001973914763,3.104691175395216,3.655851277912632,-21.160784739598267
0.2340695844263198,2.8939166230604227,3.8558267127509573,-20.93481872509171
0.2745090088493831,2.6870848781689434,4.254940025205615,-20.383338041490106
0.3194048833111486,2.4870840978877347,4.725724483539613,-19.581046002972915
0.3688854018503507,2.2960753974759784,5.157122978982074,-18.594395140084035
0.422197801012356,2.11564428634173,5.48550265952465,-17.472797435963617
0.47818024175316987,1.946930526282201,5.690516302090267,-16.257649366325893
0.5356203197960921,1.790667676252551,5.779791299679919,-14.989378681726365
0.593461653877944,1.6471858746722237,5.774925416949604,-13.707914685411152
0.6508915450689773,1.5164305947866263,5.701808016899216,-12.449679491236532
0.7073526147983029,1.3980140659097122,5.5849464610851,-11.244485126507504
0.7625134216350115,1.2912908740590197,5.444754802685377,-10.113922320365596
0.8162223677018646,1.1954412842100623,5.296764875628218,-9.07137549710325
0.8684597107693616,1.1095483676535611,5.151916883259527,-8.123141082954755
0.9192952962396377,1.0326610446616031,5.0173339280529285,-7.270033062899882
0.9688548464429795,0.9638406246796796,4.897214110732989,-6.509018998283152
1.0172949082824798,0.902191957476302,4.793649284370675,-5.834634589217073
1.0647852722231508,0.8468819782847186,4.707294313674903,-5.240084399127208
1.1114972721872436,0.7971488246181215,4.637875254510712,-4.718032175853025
1.1575964336206614,0.7523044099189482,4.5845551289973185,-4.261128877475473
1.2032381862881945,0.7117327754240864,4.546186049791066,-3.8623391201111863
