time,theta1,theta2,theta1_dot,theta2_dot,estimated_theta1,estimated_theta2,estimated_theta1_dot,estimated_theta2_dot,observed_theta1,observed_theta2,control_inputs,delayed_inputs,diff_history,com_x,com_y,cop
0.23,0.06682336289913904,0.7034641158151804,-0.676657912348109,3.4629799842566915,-1.3139386799754655,4.304247166272627,-0.2415055705254261,3.586767292164751,0.06682336289913904,0.7034641158151804,"[np.float64(20.000000199692817), np.float64(-40.00000039990924)]","[np.float64(20.000000199692817), np.float64(-40.00000039990924)]",0.743481275247248,0.23959236456277566,0.9328742568707318,0.7339452518762586
0.24,0.059982529655636,0.7389414638959613,-0.6831853327594302,3.607887814146281,-0.8976629196277308,3.9119905521111153,-0.34470706310060706,3.7086704573294753,0.059982529655636,0.7389414638959613,"[np.float64(-6.761945146780423), np.float64(-40.00000039949323)]","[np.float64(-6.761945146780423), np.float64(-40.00000039949323)]",0.7431678624150662,0.24268263574003807,0.9262161606667092,0.19940000031706587
0.25,0.053552102400495905,0.7744385852876263,-0.6102369894143623,3.514857981006548,-1.111985419545019,4.30695696549472,-0.2415051125949077,3.6191106517327114,0.053552102400495905,0.7744385852876263,"[np.float64(20.000000199665227), np.float64(-40.000000399908515)]","[np.float64(20.000000199665227), np.float64(-40.000000399908515)]",0.6637890918148582,0.24581312938921593,0.9192288041027088,0.6361502211089561
0.26,0.04674195035935469,0.8125304193049692,-0.715716718767503,3.993980033725326,-0.6866172269291777,3.7697359430212414,-0.49493577899248464,4.058749489558011,0.04674195035935469,0.8125304193049692,"[np.float64(-20.00000019749479), np.float64(-25.446042952070407)]","[np.float64(-20.00000019749479), np.float64(-25.446042952070407)]",0.7624586691268577,0.24894290515523756,0.9113976043696418,0.3648327599021704
0.27,0.04045645043489676,0.8505024875374785,-0.5679930978817598,3.682763190807401,-1.228612915250265,4.545064538951006,-0.30921891384506495,3.750995851410636,0.04045645043489676,0.8505024875374785,"[np.float64(20.000000199669593), np.float64(-40.00000039990043)]","[np.float64(20.000000199669593), np.float64(-40.00000039990043)]",0.6084495483166565,0.2521054627387748,0.9032488210746811,0.4755732558846881
0.28,0.0339102969828593,0.8908828355641285,-0.6901461016354065,4.237823833797032,-0.5940160650928732,3.693414338344713,-0.5434063799800484,4.281307502650179,0.0339102969828593,0.8908828355641285,"[np.float64(-20.000000196641604), np.float64(-15.54685615545692)]","[np.float64(-20.000000196641604), np.float64(-15.54685615545692)]",0.7240563986182658,0.2552112182533549,0.894239331065266,0.3419151784668755
0.29,0.028188751496993625,0.9304032796074786,-0.4977628617832518,3.8005783095601995,-1.2964804380883672,4.7226672352390295,-0.28544196088691365,3.85285891460407,0.028188751496993625,0.9304032796074786,"[np.float64(20.000000198710772), np.float64(-40.000000399608815)]","[np.float64(20.000000198710772), np.float64(-40.000000399608815)]",0.5259516132802454,0.25836964802430784,0.8850836274667372,0.43043464780706253
0.3,0.022120021604646656,0.9727737233359068,-0.6434075137318177,4.452253347147443,-0.4748779201355786,3.6653553709976228,-0.5409684162421371,4.4827079307090685,0.022120021604646656,0.9727737233359068,"[np.float64(-20.000000196103898), np.float64(-5.668093493441765)]","[np.float64(-20.000000196103898), np.float64(-5.668093493441765)]",0.6655275353364644,0.26138754379746043,0.874933132483251,0.30971249863988515
0.31,0.015587011244786897,1.0186514172120944,-0.6376998451995566,4.64615356657467,-0.485105242499318,3.9520213842656013,-0.6362416548528049,4.645838867069552,0.015587011244786897,1.0186514172120944,"[np.float64(-20.000000196103898), np.float64(-5.668093493441765)]","[np.float64(-20.000000196103898), np.float64(-5.668093493441765)]",0.6532868564443435,0.264183780247521,0.8635743793001779,-0.23362421649162443
0.32,0.010945407333668555,1.0606339580444963,-0.37204416902766385,4.000365143049917,-1.03707038227097,4.646018749121801,-0.32610489867376913,4.008594434418882,0.010945407333668555,1.0606339580444963,"[np.float64(20.000000195297932), np.float64(-40.000000398550114)]","[np.float64(20.000000195297932), np.float64(-40.000000398550114)]",0.3829895763613324,0.2672217098219191,0.8528556404948566,0.3770617014017853
